,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
32,DJSsqXhaP2C4wXG8EPL1bg,mantra-paramus-2,Mantra,https://s3-media1.fl.yelpcdn.com/bphoto/ZlmdBu81Tdte_yKGhcyG_Q/o.jpg,False,https://www.yelp.com/biz/mantra-paramus-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,330,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"{'latitude': 40.914641, 'longitude': -74.0462798811758}","['pickup', 'delivery']",$$,"{'address1': '275 W State Rt 4', 'address2': '', 'address3': '', 'city': 'Paramus', 'zip_code': '07652', 'country': 'US', 'state': 'NJ', 'display_address': ['275 W State Rt 4', 'Paramus, NJ 07652']}",+12013428868,(201) 342-8868,4693.384310407191
33,s4nLGFvSINH6SekvC8s9iA,classic-nirala-restaurant-elmwood-park,Classic Nirala Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/IgyYLum-GOdvDKhPdlsUCg/o.jpg,False,https://www.yelp.com/biz/classic-nirala-restaurant-elmwood-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,113,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'indpak', 'title': 'Indian'}]",4.3,"{'latitude': 40.89376, 'longitude': -74.11694}","['pickup', 'delivery']",$$,"{'address1': '213 Rte 46', 'address2': 'Ste 5', 'address3': '', 'city': 'Elmwood Park', 'zip_code': '07407', 'country': 'US', 'state': 'NJ', 'display_address': ['213 Rte 46', 'Ste 5', 'Elmwood Park, NJ 07407']}",+12017736073,(201) 773-6073,6479.341886772748
34,Zik-7nBwI8Cz4ZxxKZUa8g,spicy-bytes-east-rutherford,Spicy Bytes,https://s3-media2.fl.yelpcdn.com/bphoto/zB72wgTttEu5PktXhApOCg/o.jpg,False,https://www.yelp.com/biz/spicy-bytes-east-rutherford?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,4,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"{'latitude': 40.849873, 'longitude': -74.114556}","['pickup', 'delivery']",,"{'address1': '850 Paterson Ave', 'address2': '', 'address3': None, 'city': 'East Rutherford', 'zip_code': '07073', 'country': 'US', 'state': 'NJ', 'display_address': ['850 Paterson Ave', 'East Rutherford, NJ 07073']}",+18455847984,(845) 584-7984,11032.182649812497
35,wMhJPpAQqmbGhOFErPh4zg,woodlands-cafe-garfield,Woodlands Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/7csoK9ow5u6RFMZNkcL0gg/o.jpg,False,https://www.yelp.com/biz/woodlands-cafe-garfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,81,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 40.874897, 'longitude': -74.102093}","['pickup', 'delivery']",$$,"{'address1': '160 Frederick St', 'address2': None, 'address3': '', 'city': 'Garfield', 'zip_code': '07026', 'country': 'US', 'state': 'NJ', 'display_address': ['160 Frederick St', 'Garfield, NJ 07026']}",+18625911994,(862) 591-1994,8092.791225069688
38,ueApWwiCYcHOMXvERAOHVQ,the-new-la-neves-restaurant-and-caterers-haledon,"The ""New"" La Neve's Restaurant & Caterers",https://s3-media4.fl.yelpcdn.com/bphoto/UmTO1oZGONeqRzKXXDo4iw/o.jpg,False,https://www.yelp.com/biz/the-new-la-neves-restaurant-and-caterers-haledon?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,62,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",3.9,"{'latitude': 40.93235, 'longitude': -74.18353}",[],$$$,"{'address1': '276 Belmont Ave', 'address2': '', 'address3': '', 'city': 'Haledon', 'zip_code': '07508', 'country': 'US', 'state': 'NJ', 'display_address': ['276 Belmont Ave', 'Haledon, NJ 07508']}",+19737907105,(973) 790-7105,8570.74788959063
39,Au97Lq_Hxnlzy6s0uSsd5w,bengal-spice-woodland-park,Bengal Spice,https://s3-media2.fl.yelpcdn.com/bphoto/LpNxFnz6M5_NFjNdh107FQ/o.jpg,False,https://www.yelp.com/biz/bengal-spice-woodland-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,51,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'halal', 'title': 'Halal'}]",4.4,"{'latitude': 40.89321, 'longitude': -74.20456}","['pickup', 'delivery']",,"{'address1': '997 McBride Ave', 'address2': '', 'address3': None, 'city': 'Woodland Park', 'zip_code': '07424', 'country': 'US', 'state': 'NJ', 'display_address': ['997 McBride Ave', 'Woodland Park, NJ 07424']}",+19733399839,(973) 339-9839,11917.904803026508
41,aaVV388ojMgIayC3cVIEVg,mausam-indian-curry-n-bites-clifton,Mausam Indian Curry N Bites,https://s3-media1.fl.yelpcdn.com/bphoto/hQYljNONwZ4HZ4D0vKlwsQ/o.jpg,False,https://www.yelp.com/biz/mausam-indian-curry-n-bites-clifton?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,268,"[{'alias': 'indpak', 'title': 'Indian'}]",4.3,"{'latitude': 40.84595, 'longitude': -74.16121}","['pickup', 'delivery']",$$,"{'address1': '76 Market St', 'address2': '', 'address3': '', 'city': 'Clifton', 'zip_code': '07012', 'country': 'US', 'state': 'NJ', 'display_address': ['76 Market St', 'Clifton, NJ 07012']}",+19734723663,(973) 472-3663,12941.490268554448
42,XDFrK9kelRfGcQvBN3O1OA,dosa-and-biryani-house-saddle-brook-3,Dosa and Biryani House,https://s3-media1.fl.yelpcdn.com/bphoto/mAx_6zHQmfcbVyE3oF1acg/o.jpg,False,https://www.yelp.com/biz/dosa-and-biryani-house-saddle-brook-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,178,"[{'alias': 'indpak', 'title': 'Indian'}]",2.9,"{'latitude': 40.896566, 'longitude': -74.095439}","['pickup', 'delivery']",$$,"{'address1': '350 Market St', 'address2': '', 'address3': '', 'city': 'Saddle Brook', 'zip_code': '07663', 'country': 'US', 'state': 'NJ', 'display_address': ['350 Market St', 'Saddle Brook, NJ 07663']}",+12018450001,(201) 845-0001,5626.735085785696
43,8Bgscm9qOB6t9_1-n_BVWg,chefs-kitchen-wallington,Chefs Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/9fPlo4ZYCWuiGaH2QezxAA/o.jpg,False,https://www.yelp.com/biz/chefs-kitchen-wallington?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,32,"[{'alias': 'indpak', 'title': 'Indian'}]",4.2,"{'latitude': 40.8535286, 'longitude': -74.110877}","['pickup', 'delivery']",,"{'address1': '109 Locust Ave', 'address2': None, 'address3': '', 'city': 'Wallington', 'zip_code': '07057', 'country': 'US', 'state': 'NJ', 'display_address': ['109 Locust Ave', 'Wallington, NJ 07057']}",+19733650055,(973) 365-0055,10568.777872538514
44,oZL2RilA-P-PgkMU0AdR-Q,tandoori-chef-hackensack,Tandoori Chef,https://s3-media3.fl.yelpcdn.com/bphoto/o4aJLUAX2heJW1mp19cSMw/o.jpg,False,https://www.yelp.com/biz/tandoori-chef-hackensack?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,262,"[{'alias': 'indpak', 'title': 'Indian'}]",3.6,"{'latitude': 40.886348, 'longitude': -74.04149}","['pickup', 'delivery']",$$,"{'address1': '258 Main St', 'address2': '', 'address3': '', 'city': 'Hackensack', 'zip_code': '07601', 'country': 'US', 'state': 'NJ', 'display_address': ['258 Main St', 'Hackensack, NJ 07601']}",+12014570057,(201) 457-0057,7531.070613802361
45,7-I3pf_c9CAgNNa9e3nYjQ,zakirs-bakery-sweet-and-restaurant-paterson,Zakir's Bakery Sweet & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/jw0uTThrNDz9cYPzzMPH3A/o.jpg,False,https://www.yelp.com/biz/zakirs-bakery-sweet-and-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,6,"[{'alias': 'bangladeshi', 'title': 'Bangladeshi'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'indpak', 'title': 'Indian'}]",4.8,"{'latitude': 40.92003, 'longitude': -74.18658}",[],,"{'address1': '374 Union Ave', 'address2': '', 'address3': None, 'city': 'Paterson', 'zip_code': '07502', 'country': 'US', 'state': 'NJ', 'display_address': ['374 Union Ave', 'Paterson, NJ 07502']}",+19735950656,(973) 595-0656,9158.68278037258
47,SsqOSlThMBxpcNxF9ZkLDA,grand-indian-restaurant-bergenfield,Grand Indian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/yj56wxtr6jtSEIJht_1PBA/o.jpg,False,https://www.yelp.com/biz/grand-indian-restaurant-bergenfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,56,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"{'latitude': 40.93605, 'longitude': -73.99612}","['pickup', 'delivery']",$,"{'address1': '22 Columbia Ave', 'address2': '', 'address3': '', 'city': 'Bergenfield', 'zip_code': '07621', 'country': 'US', 'state': 'NJ', 'display_address': ['22 Columbia Ave', 'Bergenfield, NJ 07621']}",+12013742828,(201) 374-2828,7406.04540684754
48,ZeHZX_OtQNAr3MSziKupAA,dinesh-curry-house-and-deli-wallington-3,Dinesh Curry House & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/MMTadRJCYiKoX6uru-F4Aw/o.jpg,False,https://www.yelp.com/biz/dinesh-curry-house-and-deli-wallington-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,22,"[{'alias': 'indpak', 'title': 'Indian'}]",4.2,"{'latitude': 40.853552, 'longitude': -74.110827}","['pickup', 'delivery']",,"{'address1': '109 Locust Ave', 'address2': None, 'address3': '', 'city': 'Wallington', 'zip_code': '07057', 'country': 'US', 'state': 'NJ', 'display_address': ['109 Locust Ave', 'Wallington, NJ 07057']}",+19733650055,(973) 365-0055,10568.56033375763
49,S4rVVgrtxqm37At80OaGkg,sitar-palace-orangeburg,Sitar Palace,https://s3-media2.fl.yelpcdn.com/bphoto/cx6-BCOicLXqvqrrTwBvdQ/o.jpg,False,https://www.yelp.com/biz/sitar-palace-orangeburg?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,91,"[{'alias': 'indpak', 'title': 'Indian'}]",3.7,"{'latitude': 41.0444798, 'longitude': -73.9540636}","['pickup', 'delivery']",$$,"{'address1': '38 Orangetown Shopping Ctr', 'address2': '', 'address3': '', 'city': 'Orangeburg', 'zip_code': '10962', 'country': 'US', 'state': 'NY', 'display_address': ['38 Orangetown Shopping Ctr', 'Orangeburg, NY 10962']}",+18453650939,(845) 365-0939,15391.548619427062
50,vM6qn1pBqdK9QMLE3wpP7g,star-restaurant-paterson,Star Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/XX5zoNGUHerxBhxnbru-Ow/o.jpg,False,https://www.yelp.com/biz/star-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,9,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",3.4,"{'latitude': 40.9227, 'longitude': -74.19223}","['pickup', 'delivery']",,"{'address1': '326 Chamberlain Ave', 'address2': None, 'address3': None, 'city': 'Paterson', 'zip_code': '07502', 'country': 'US', 'state': 'NJ', 'display_address': ['326 Chamberlain Ave', 'Paterson, NJ 07502']}",+19736533208,(973) 653-3208,9522.024141005051
54,jRN12bcaeb2MjJoe2HmuJQ,dera-masala-grill-clifton-2,Dera Masala Grill,https://s3-media4.fl.yelpcdn.com/bphoto/h-vw9YPChKdsOGT5u67gEA/o.jpg,False,https://www.yelp.com/biz/dera-masala-grill-clifton-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,98,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",2.8,"{'latitude': 40.8696791003385, 'longitude': -74.1687960550189}","['pickup', 'delivery']",$$,"{'address1': '741 Broad St', 'address2': '', 'address3': None, 'city': 'Clifton', 'zip_code': '07013', 'country': 'US', 'state': 'NJ', 'display_address': ['741 Broad St', 'Clifton, NJ 07013']}",+18622399300,(862) 239-9300,11142.160257198168
56,nCBrmhAgoWphXMjTW9Le9w,bornali-cafe-paterson,Bornali Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/OFPr9dsApZ0tQbYbppefqw/o.jpg,False,https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,8,"[{'alias': 'bangladeshi', 'title': 'Bangladeshi'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 40.91905, 'longitude': -74.18578}","['pickup', 'delivery']",,"{'address1': '130 Wayne Ave', 'address2': None, 'address3': '', 'city': 'Paterson', 'zip_code': '07502', 'country': 'US', 'state': 'NJ', 'display_address': ['130 Wayne Ave', 'Paterson, NJ 07502']}",,,9119.279002104322
58,p-DR97oh1JEjdknKaPK0Pw,fafda-jalebi-house-passaic-3,Fafda Jalebi House,https://s3-media3.fl.yelpcdn.com/bphoto/W_kOFTgWbiVY9i8WKnDDLA/o.jpg,False,https://www.yelp.com/biz/fafda-jalebi-house-passaic-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,3,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.7,"{'latitude': 40.8601, 'longitude': -74.12825}","['pickup', 'delivery']",,"{'address1': '8 Garden St', 'address2': '', 'address3': None, 'city': 'Passaic', 'zip_code': '07055', 'country': 'US', 'state': 'NJ', 'display_address': ['8 Garden St', 'Passaic, NJ 07055']}",+12012144312,(201) 214-4312,10291.553568760748
60,mdJnnf1sIb2Cv5bzcSOqMQ,rivaaz-pequannock-township,Rivaaz,https://s3-media2.fl.yelpcdn.com/bphoto/XaIglvqwghfOn0aduHdNNw/o.jpg,False,https://www.yelp.com/biz/rivaaz-pequannock-township?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,251,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'indpak', 'title': 'Indian'}]",4.4,"{'latitude': 40.95184, 'longitude': -74.2793}","['pickup', 'delivery']",$$,"{'address1': '23 NJ-23', 'address2': '', 'address3': None, 'city': 'Pequannock Township', 'zip_code': '07440', 'country': 'US', 'state': 'NJ', 'display_address': ['23 NJ-23', 'Pequannock Township, NJ 07440']}",+19736866040,(973) 686-6040,6885.526644450515
61,qvbohx2d4tERMkjrjT7x8A,paheli-indian-cuisine-wayne,Paheli Indian Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/9JWENd4v59aLUSMlxkxiRQ/o.jpg,False,https://www.yelp.com/biz/paheli-indian-cuisine-wayne?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,68,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.9624389, 'longitude': -74.2440671610253}","['pickup', 'delivery']",,"{'address1': '1210 Hamburg Tpke', 'address2': None, 'address3': None, 'city': 'Wayne', 'zip_code': '07470', 'country': 'US', 'state': 'NJ', 'display_address': ['1210 Hamburg Tpke', 'Wayne, NJ 07470']}",+19739873089,(973) 987-3089,7444.713383753841
63,ueApWwiCYcHOMXvERAOHVQ,the-new-la-neves-restaurant-and-caterers-haledon,"The ""New"" La Neve's Restaurant & Caterers",https://s3-media4.fl.yelpcdn.com/bphoto/UmTO1oZGONeqRzKXXDo4iw/o.jpg,False,https://www.yelp.com/biz/the-new-la-neves-restaurant-and-caterers-haledon?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,62,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",3.9,"{'latitude': 40.93235, 'longitude': -74.18353}",[],$$$,"{'address1': '276 Belmont Ave', 'address2': '', 'address3': '', 'city': 'Haledon', 'zip_code': '07508', 'country': 'US', 'state': 'NJ', 'display_address': ['276 Belmont Ave', 'Haledon, NJ 07508']}",+19737907105,(973) 790-7105,13438.201088453436
64,7-I3pf_c9CAgNNa9e3nYjQ,zakirs-bakery-sweet-and-restaurant-paterson,Zakir's Bakery Sweet & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/jw0uTThrNDz9cYPzzMPH3A/o.jpg,False,https://www.yelp.com/biz/zakirs-bakery-sweet-and-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,6,"[{'alias': 'bangladeshi', 'title': 'Bangladeshi'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'indpak', 'title': 'Indian'}]",4.8,"{'latitude': 40.92003, 'longitude': -74.18658}",[],,"{'address1': '374 Union Ave', 'address2': '', 'address3': None, 'city': 'Paterson', 'zip_code': '07502', 'country': 'US', 'state': 'NJ', 'display_address': ['374 Union Ave', 'Paterson, NJ 07502']}",+19735950656,(973) 595-0656,14182.116319311634
67,vM6qn1pBqdK9QMLE3wpP7g,star-restaurant-paterson,Star Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/XX5zoNGUHerxBhxnbru-Ow/o.jpg,False,https://www.yelp.com/biz/star-restaurant-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,9,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",3.4,"{'latitude': 40.9227, 'longitude': -74.19223}","['pickup', 'delivery']",,"{'address1': '326 Chamberlain Ave', 'address2': None, 'address3': None, 'city': 'Paterson', 'zip_code': '07502', 'country': 'US', 'state': 'NJ', 'display_address': ['326 Chamberlain Ave', 'Paterson, NJ 07502']}",+19736533208,(973) 653-3208,13640.198751317736
68,nCBrmhAgoWphXMjTW9Le9w,bornali-cafe-paterson,Bornali Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/OFPr9dsApZ0tQbYbppefqw/o.jpg,False,https://www.yelp.com/biz/bornali-cafe-paterson?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,8,"[{'alias': 'bangladeshi', 'title': 'Bangladeshi'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 40.91905, 'longitude': -74.18578}","['pickup', 'delivery']",,"{'address1': '130 Wayne Ave', 'address2': None, 'address3': '', 'city': 'Paterson', 'zip_code': '07502', 'country': 'US', 'state': 'NJ', 'display_address': ['130 Wayne Ave', 'Paterson, NJ 07502']}",,,14317.55340698683
70,mF7pbbe097SdvUUrHjD5tQ,four-monkeys-summit,Four Monkeys,https://s3-media3.fl.yelpcdn.com/bphoto/PjvoqB4kGooAbzP0BzBcWA/o.jpg,False,https://www.yelp.com/biz/four-monkeys-summit?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,101,"[{'alias': 'indpak', 'title': 'Indian'}]",4.3,"{'latitude': 40.71734839817546, 'longitude': -74.3560578}","['pickup', 'delivery']",,"{'address1': '83 Summit Ave', 'address2': '', 'address3': None, 'city': 'Summit', 'zip_code': '07901', 'country': 'US', 'state': 'NJ', 'display_address': ['83 Summit Ave', 'Summit, NJ 07901']}",+19084832288,(908) 483-2288,7387.113236422578
71,BKA9aR1KWjWsSe7CH01tXA,clove-garden-garwood-garwood,Clove Garden Garwood,https://s3-media1.fl.yelpcdn.com/bphoto/SzRf-5IQKmkD3fNQVA2y7w/o.jpg,False,https://www.yelp.com/biz/clove-garden-garwood-garwood?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,39,"[{'alias': 'indpak', 'title': 'Indian'}]",4.7,"{'latitude': 40.653446, 'longitude': -74.325275}","['pickup', 'delivery']",,"{'address1': '348 North Ave', 'address2': None, 'address3': '', 'city': 'Garwood', 'zip_code': '07027', 'country': 'US', 'state': 'NJ', 'display_address': ['348 North Ave', 'Garwood, NJ 07027']}",+19088543661,(908) 854-3661,2510.4555770250527
72,3a-Ey6Hb61ouOZI2NKtOdQ,the-butter-chicken-factory-westfield,The Butter Chicken Factory,https://s3-media2.fl.yelpcdn.com/bphoto/i9yViuTaPGTIjZSAVUGHEA/o.jpg,False,https://www.yelp.com/biz/the-butter-chicken-factory-westfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,85,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.649921109968474, 'longitude': -74.33936976564142}","['pickup', 'delivery']",,"{'address1': '261 South Avenue East', 'address2': None, 'address3': '', 'city': 'Westfield', 'zip_code': '07090', 'country': 'US', 'state': 'NJ', 'display_address': ['261 South Avenue East', 'Westfield, NJ 07090']}",+19088543750,(908) 854-3750,3732.65680178807
73,udXW3gmKrCvtwWH_L5tIng,spice-bazaar-modern-indian-dining-westfield-2,Spice Bazaar - Modern Indian Dining,https://s3-media3.fl.yelpcdn.com/bphoto/bOssS2T1Ud6oPcoTqlAGuQ/o.jpg,False,https://www.yelp.com/biz/spice-bazaar-modern-indian-dining-westfield-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,514,"[{'alias': 'indpak', 'title': 'Indian'}]",4.1,"{'latitude': 40.650945, 'longitude': -74.3482282}","['pickup', 'delivery']",$$,"{'address1': '39 Elm St', 'address2': None, 'address3': '', 'city': 'Westfield', 'zip_code': '07090', 'country': 'US', 'state': 'NJ', 'display_address': ['39 Elm St', 'Westfield, NJ 07090']}",+19083891888,(908) 389-1888,4358.509924467583
74,kvEwaIol5uzKiHnVS5UnGw,masala-twist-and-grill-linden,Masala Twist and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/wXqQyOTwmCunSZRhYx1a7Q/o.jpg,False,https://www.yelp.com/biz/masala-twist-and-grill-linden?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,87,"[{'alias': 'indpak', 'title': 'Indian'}]",4.3,"{'latitude': 40.627058544232, 'longitude': -74.2670148611069}","['pickup', 'delivery']",,"{'address1': '628 N Stiles St', 'address2': '', 'address3': None, 'city': 'Linden', 'zip_code': '07036', 'country': 'US', 'state': 'NJ', 'display_address': ['628 N Stiles St', 'Linden, NJ 07036']}",+19083572165,(908) 357-2165,5168.051217669706
75,jHjYuk7MDJHtIg79jhbuZg,deep-indian-kitchen-union,Deep Indian Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/dxWSwogH-ddVR9y_NoJcKg/o.jpg,False,https://www.yelp.com/biz/deep-indian-kitchen-union?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,44,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.69197931904984, 'longitude': -74.30063485978914}",[],,"{'address1': '1080 Springfield Rd', 'address2': '', 'address3': None, 'city': 'Union', 'zip_code': '07083', 'country': 'US', 'state': 'NJ', 'display_address': ['1080 Springfield Rd', 'Union, NJ 07083']}",,,2891.7189979668988
76,kgQB4y-0Rhjm0FVKyecdJw,star-of-india-restaurant-kenilworth,Star of India Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/jNYae1e0ptj19_ILm1BJcQ/o.jpg,False,https://www.yelp.com/biz/star-of-india-restaurant-kenilworth?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,302,"[{'alias': 'indpak', 'title': 'Indian'}]",3.9,"{'latitude': 40.67628962826878, 'longitude': -74.2925077}","['pickup', 'delivery']",$$,"{'address1': '496 Blvd', 'address2': '', 'address3': '', 'city': 'Kenilworth', 'zip_code': '07033', 'country': 'US', 'state': 'NJ', 'display_address': ['496 Blvd', 'Kenilworth, NJ 07033']}",+19082726633,(908) 272-6633,1330.7743259299773
